Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,344.0,0.81,41.87060737,-87.62217294,POINT (-87.6221729369 41.8706073724),41.87740612,-87.62197165,POINT (-87.6219716519 41.8774061234)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,1206.0,4.57,41.85934972,-87.61735801,POINT (-87.6173580061 41.859349715),41.870415,-87.67508562,POINT (-87.6750856208 41.8704150003)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,149.0,0.37,41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809),41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,594.0,2.16,41.88530002,-87.64280847,POINT (-87.6428084655 41.8853000224),41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,315.0,0.83,41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809),41.89204214,-87.63186395,POINT (-87.6318639497 41.8920421365)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,799.0,2.34,41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495),41.87925508,-87.642649,POINT (-87.642648998 41.8792550844)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,1072.0,1.43,41.95402765,-87.76339903,POINT (-87.7633990316 41.9540276487),41.95358213,-87.72345239,POINT (-87.7234523905 41.9535821253)
2023-12-01 08:00:00,12/01/2023 08:45:00 AM,2820.0,1.1,41.89833179,-87.62076287,POINT (-87.6207628651 41.8983317935),41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201)
2023-12-01 08:00:00,12/01/2023 09:00:00 AM,3969.0,27.15,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
2023-12-01 08:00:00,12/01/2023 08:30:00 AM,2335.0,17.98,41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259),41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,502.0,1.77,41.69063335,-87.57005827,POINT (-87.5700582686 41.6906333472),41.7632468,-87.61613411,POINT (-87.6161341112 41.7632467988)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,397.0,1.14,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,400.0,1.06,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,1465.0,0.0,41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,720.0,2.4,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495)
2023-12-01 08:00:00,12/01/2023 08:30:00 AM,1646.0,7.88,41.97517094,-87.68751552,POINT (-87.6875155152 41.9751709433),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
2023-12-01 08:00:00,12/01/2023 08:45:00 AM,2334.0,17.43,41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809),41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,309.0,0.74,41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809),41.87740612,-87.62197165,POINT (-87.6219716519 41.8774061234)
2023-12-01 08:00:00,12/01/2023 08:30:00 AM,2085.0,17.63,41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259),41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,240.0,0.0,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,1356.0,4.94,41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,306.0,1.06,41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809),41.87925508,-87.642649,POINT (-87.642648998 41.8792550844)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,1205.0,5.56,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,400.0,1.39,41.9002213,-87.62910519,POINT (-87.6291051864 41.9002212967),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:00:00,12/01/2023 08:30:00 AM,1866.0,9.69,41.74020576,-87.61596952,POINT (-87.6159695226 41.7402057565),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
2023-12-01 08:00:00,12/01/2023 08:45:00 AM,2510.0,6.41,41.77592883,-87.66659627,POINT (-87.6665962653 41.7759288274),41.79235722,-87.61793138,POINT (-87.6179313803 41.7923572233)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,559.0,1.36,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,360.0,0.9,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,499.0,1.28,41.88530002,-87.64280847,POINT (-87.6428084655 41.8853000224),41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809)
2023-12-01 08:00:00,12/01/2023 09:00:00 AM,3478.0,17.91,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134)
2023-12-01 08:00:00,12/01/2023 09:00:00 AM,3660.0,24.0,41.79409025,-87.59231086,POINT (-87.592310855 41.794090253),41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,431.0,1.38,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.89204214,-87.63186395,POINT (-87.6318639497 41.8920421365)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,263.0,0.66,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,180.0,0.6,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.87740612,-87.62197165,POINT (-87.6219716519 41.8774061234)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,756.0,6.38,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.84207612,-87.63397342,POINT (-87.6339734222 41.8420761168)
2023-12-01 08:00:00,12/01/2023 08:30:00 AM,1151.0,3.26,42.00962288,-87.67016686,POINT (-87.6701668569 42.0096228806),41.96581197,-87.65587879,POINT (-87.6558787862 41.96581197)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,447.0,0.86,41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495),41.90026569,-87.63210922,POINT (-87.6321092196 41.9002656868)
2023-12-01 08:00:00,12/01/2023 08:30:00 AM,1516.0,0.0,41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,452.0,1.1,41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
2023-12-01 08:00:00,12/01/2023 08:30:00 AM,1146.0,4.07,41.94315509,-87.64069808,POINT (-87.640698076 41.9431550855),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,987.0,5.02,41.83511799,-87.61867777,POINT (-87.6186777673 41.8351179863),41.7632468,-87.61613411,POINT (-87.6161341112 41.7632467988)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,975.0,2.07,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.90278805,-87.62614559,POINT (-87.6261455896 41.9027880476)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,1463.0,4.9,41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
2023-12-01 08:00:00,12/01/2023 08:30:00 AM,1227.0,8.02,41.79409025,-87.59231086,POINT (-87.592310855 41.794090253),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
2023-12-01 08:00:00,12/01/2023 08:45:00 AM,2520.0,17.4,41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134),41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,347.0,1.11,41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,551.0,1.02,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,632.0,1.37,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,179.0,0.26,41.89204214,-87.63186395,POINT (-87.6318639497 41.8920421365),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,457.0,0.97,41.88530002,-87.64280847,POINT (-87.6428084655 41.8853000224),41.89204214,-87.63186395,POINT (-87.6318639497 41.8920421365)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,636.0,1.86,41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,240.0,0.8,41.88530002,-87.64280847,POINT (-87.6428084655 41.8853000224),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,344.0,0.82,41.88530002,-87.64280847,POINT (-87.6428084655 41.8853000224),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,294.0,0.0,41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
2023-12-01 08:00:00,12/01/2023 08:45:00 AM,2566.0,19.53,41.87060737,-87.62217294,POINT (-87.6221729369 41.8706073724),41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,1102.0,3.12,41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
2023-12-01 08:00:00,12/01/2023 08:30:00 AM,1927.0,10.66,42.00962288,-87.67016686,POINT (-87.6701668569 42.0096228806),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,420.0,3.3,41.85718386,-87.62033462,POINT (-87.6203346241 41.8571838585),41.83511799,-87.61867777,POINT (-87.6186777673 41.8351179863)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,364.0,1.01,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,353.0,0.9,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:00:00,12/01/2023 08:45:00 AM,3358.0,14.74,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,261.0,0.89,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,240.0,0.8,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,778.0,1.9,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495)
2023-12-01 08:00:00,12/01/2023 09:00:00 AM,2980.0,16.7,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,1189.0,7.76,41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
2023-12-01 08:00:00,12/01/2023 08:15:00 AM,866.0,2.26,41.88530002,-87.64280847,POINT (-87.6428084655 41.8853000224),41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495)
2023-12-01 08:00:00,12/01/2023 08:30:00 AM,1341.0,5.27,41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
2023-12-01 08:00:00,12/01/2023 08:00:00 AM,397.0,0.99,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:00:00,12/01/2023 08:30:00 AM,1506.0,5.41,41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,540.0,2.7,41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383),41.85026637,-87.66756931,POINT (-87.667569312 41.8502663663)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,765.0,2.1,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
2023-12-01 08:15:00,12/01/2023 08:45:00 AM,1808.0,12.35,41.76157791,-87.57278199,POINT (-87.5727819867 41.7615779081),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
2023-12-01 08:15:00,12/01/2023 08:45:00 AM,1195.0,11.76,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.74020576,-87.61596952,POINT (-87.6159695226 41.7402057565)
2023-12-01 08:15:00,12/01/2023 08:45:00 AM,1723.0,9.78,41.81736621,-87.6988608,POINT (-87.6988607973 41.8173662079),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
2023-12-01 08:15:00,12/01/2023 08:45:00 AM,1409.0,6.92,41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
2023-12-01 08:15:00,12/01/2023 09:15:00 AM,3487.0,15.31,41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,577.0,1.64,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,360.0,1.3,41.87740612,-87.62197165,POINT (-87.6219716519 41.8774061234),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,293.0,0.62,41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134),41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495)
2023-12-01 08:15:00,12/01/2023 09:00:00 AM,2619.0,9.42,41.95358213,-87.72345239,POINT (-87.7234523905 41.9535821253),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,1200.0,3.25,41.92268628,-87.64948873,POINT (-87.6494887289 41.9226862843),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
2023-12-01 08:15:00,12/01/2023 09:30:00 AM,4412.0,15.89,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.93631013,-87.65156259,POINT (-87.6515625922 41.9363101308)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,1193.0,4.55,42.00157103,-87.69501259,POINT (-87.6950125892 42.001571027),41.95402765,-87.76339903,POINT (-87.7633990316 41.9540276487)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,383.0,1.14,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,160.0,0.49,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:15:00,12/01/2023 09:00:00 AM,2596.0,12.94,41.78599852,-87.75093429,POINT (-87.7509342894 41.785998518),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
2023-12-01 08:15:00,12/01/2023 08:45:00 AM,1912.0,4.75,42.00962288,-87.67016686,POINT (-87.6701668569 42.0096228806),41.96581197,-87.65587879,POINT (-87.6558787862 41.96581197)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,489.0,1.17,41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,478.0,1.02,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:15:00,12/01/2023 09:00:00 AM,2237.0,17.34,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,469.0,1.13,41.89833179,-87.62076287,POINT (-87.6207628651 41.8983317935),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,608.0,1.91,41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,1292.0,5.35,41.96581197,-87.65587879,POINT (-87.6558787862 41.96581197),41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111)
2023-12-01 08:15:00,12/01/2023 09:00:00 AM,2794.0,17.0,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,240.0,0.0,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,421.0,1.27,41.89915561,-87.62621053,POINT (-87.6262105324 41.8991556134),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,565.0,1.51,41.90752008,-87.6266589,POINT (-87.6266589003 41.9075200747),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,285.0,0.68,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,180.0,0.6,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.89204214,-87.63186395,POINT (-87.6318639497 41.8920421365)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,333.0,0.89,41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,360.0,1.1,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.87740612,-87.62197165,POINT (-87.6219716519 41.8774061234)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,208.0,0.44,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.89207264,-87.62887416,POINT (-87.6288741572 41.8920726347)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,244.0,0.61,41.89250778,-87.62621491,POINT (-87.6262149064 41.8925077809),41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495)
2023-12-01 08:15:00,12/01/2023 09:00:00 AM,2300.0,0.0,41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383),41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,435.0,1.06,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:15:00,12/01/2023 08:45:00 AM,1852.0,11.94,41.9386662,-87.71121059,POINT (-87.7112105933 41.9386661962),41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,1043.0,4.07,42.00962288,-87.67016686,POINT (-87.6701668569 42.0096228806),41.97517094,-87.68751552,POINT (-87.6875155152 41.9751709433)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,1276.0,10.87,41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014),41.81294894,-87.61785968,POINT (-87.6178596758 41.8129489392)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,477.0,1.56,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
2023-12-01 08:15:00,12/01/2023 08:45:00 AM,1980.0,13.4,41.79409025,-87.59231086,POINT (-87.592310855 41.794090253),41.79259236,-87.76961545,POINT (-87.7696154528 41.7925923603)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,352.0,1.52,41.90752008,-87.6266589,POINT (-87.6266589003 41.9075200747),41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,289.0,0.88,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.87740612,-87.62197165,POINT (-87.6219716519 41.8774061234)
2023-12-01 08:15:00,12/01/2023 09:00:00 AM,3000.0,1.0,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201)
2023-12-01 08:15:00,12/01/2023 09:00:00 AM,2038.0,13.98,41.92276062,-87.69915534,POINT (-87.6991553432 41.9227606205),41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,535.0,0.0,41.88530002,-87.64280847,POINT (-87.6428084655 41.8853000224),41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495)
2023-12-01 08:15:00,12/01/2023 09:00:00 AM,2820.0,1.0,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,924.0,2.16,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
2023-12-01 08:15:00,12/01/2023 08:45:00 AM,1681.0,7.63,41.96581197,-87.65587879,POINT (-87.6558787862 41.96581197),41.87886558,-87.62519214,POINT (-87.6251921424 41.8788655841)
2023-12-01 08:15:00,12/01/2023 09:00:00 AM,2580.0,13.5,41.95805593,-87.66038946,POINT (-87.6603894557 41.958055933),41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,592.0,1.78,41.87060737,-87.62217294,POINT (-87.6221729369 41.8706073724),41.89092203,-87.61886836,POINT (-87.6188683546 41.8909220259)
2023-12-01 08:15:00,12/01/2023 09:15:00 AM,3114.0,22.03,41.68972991,-87.6690544,POINT (-87.6690544032 41.6897299145),41.9000696,-87.72091824,POINT (-87.7209182385 41.9000696026)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,401.0,2.24,41.90120699,-87.67635599,POINT (-87.6763559892 41.9012069941),41.87400538,-87.66351755,POINT (-87.6635175498 41.874005383)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,394.0,1.13,41.88530002,-87.64280847,POINT (-87.6428084655 41.8853000224),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,1200.0,2.8,41.9867118,-87.66341641,POINT (-87.6634164054 41.9867117999),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,461.0,0.99,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495)
2023-12-01 08:15:00,12/01/2023 08:45:00 AM,2200.0,10.2,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.84207612,-87.63397342,POINT (-87.6339734222 41.8420761168)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,353.0,0.85,41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918),41.88530002,-87.64280847,POINT (-87.6428084655 41.8853000224)
2023-12-01 08:15:00,12/01/2023 08:15:00 AM,415.0,1.07,41.96581197,-87.65587879,POINT (-87.6558787862 41.96581197),41.9442266,-87.65599818,POINT (-87.6559981815 41.9442266014)
2023-12-01 08:15:00,12/01/2023 09:15:00 AM,3188.0,17.76,41.97907082,-87.90303966,POINT (-87.9030396611 41.9790708201),41.88498719,-87.62099291,POINT (-87.6209929134 41.8849871918)
2023-12-01 08:15:00,12/01/2023 08:45:00 AM,2105.0,10.87,41.96581197,-87.65587879,POINT (-87.6558787862 41.96581197),41.83511799,-87.61867777,POINT (-87.6186777673 41.8351179863)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,240.0,0.0,41.88099447,-87.63274649,POINT (-87.6327464887 41.8809944707),41.87925508,-87.642649,POINT (-87.642648998 41.8792550844)
2023-12-01 08:15:00,12/01/2023 08:30:00 AM,720.0,1.4,41.87925508,-87.642649,POINT (-87.642648998 41.8792550844),41.89503345,-87.61971067,POINT (-87.6197106717 41.8950334495)
2023-12-01 08:15:00,12/01/2023 09:00:00 AM,3240.0,0.3,41.97882953,-87.7711667,POINT (-87.771166703 41.9788295262),41.94779159,-87.68383494,POINT (-87.6838349425 41.9477915865)
2023-12-01 08:15:00,12/01/2023 09:00:00 AM,2456.0,9.78,41.97517094,-87.68751552,POINT (-87.6875155152 41.9751709433),41.85718386,-87.62033462,POINT (-87.6203346241 41.8571838585)
2023-12-01 08:15:00,12/01/2023 09:00:00 AM,3000.0,18.0,41.89960211,-87.63330804,POINT (-87.6333080367 41.899602111),41.98026432,-87.9136246,POINT (-87.913624596 41.9802643146)
